"Source","Target"
"3716","4395"
"3716","4431"
"3716","4448"
"3716","4535"
"3716","4538"
"3716","4578"
"3716","4739"
"3716","4809"
"3717","3740"
"3717","3901"
"3717","3963"
"3717","4273"
"3717","4297"
"3717","4329"
"3718","3811"
"3718","4064"
"3718","4070"
"3719","3978"
"3719","4102"
"3719","4141"
"3720","3778"
"3722","4141"
"3723","3889"
"3726","3790"
"3726","3980"
"3726","4142"
"3726","4431"
"3726","4780"
"3726","4828"
"3726","4965"
"3731","3983"
"3731","4579"
"3732","3832"
"3732","3896"
"3732","4085"
"3732","4092"
"3734","3892"
"3736","3870"
"3736","3947"
"3736","3986"
"3738","3870"
"3738","4146"
"3739","3892"
"3739","3996"
"3740","3957"
"3747","3954"
"3749","3878"
"3750","4122"
"3750","4130"
"3754","3899"
"3754","3949"
"3754","3999"
"3754","4104"
"3755","3824"
"3755","3956"
"3755","4794"
"3758","4222"
"3758","4536"
"3758","4922"
"3759","3830"
"3759","3934"
"3759","3986"
"3759","4000"
"3759","4103"
"3759","4145"
"3759","4459"
"3759","4978"
"3760","3779"
"3760","3832"
"3760","3976"
"3760","4958"
"3763","3874"
"3763","4073"
"3763","4594"
"3763","4840"
"3763","4872"
"3764","4096"
"3764","4780"
"3765","3772"
"3765","4031"
"3765","4872"
"3765","4990"
"3766","4137"
"3767","3892"
"3767","4308"
"3768","4400"
"3772","4090"
"3772","4161"
"3772","4578"
"3772","4716"
"3772","4761"
"3773","3782"
"3773","3863"
"3775","4068"
"3775","4250"
"3775","4872"
"3776","4565"
"3780","4378"
"3781","3796"
"3781","3809"
"3781","3858"
"3781","3924"
"3781","4027"
"3781","4059"
"3781","4068"
"3781","4102"
"3781","4105"
"3781","4151"
"3781","4829"
"3782","4073"
"3783","4102"
"3786","3830"
"3786","4131"
"3786","4225"
"3786","4329"
"3786","4828"
"3790","3809"
"3790","4007"
"3790","4045"
"3790","4082"
"3790","4293"
"3790","4390"
"3791","4489"
"3791","4500"
"3793","3846"
"3793","4022"
"3793","4056"
"3793","4489"
"3793","4536"
"3794","4060"
"3796","4965"
"3797","4605"
"3797","4817"
"3799","3866"
"3799","4021"
"3799","4056"
"3799","4297"
"3799","4405"
"3799","4407"
"3799","4535"
"3799","4595"
"3799","4634"
"3799","4828"
"3799","4872"
"3800","3928"
"3800","4350"
"3800","4352"
"3800","4360"
"3800","4595"
"3801","3933"
"3803","3821"
"3803","4268"
"3805","3850"
"3805","3892"
"3805","3964"
"3805","4047"
"3805","4067"
"3805","4130"
"3805","4141"
"3805","4150"
"3807","4451"
"3808","4226"
"3808","4400"
"3808","4626"
"3809","3970"
"3810","3862"
"3810","3883"
"3810","3956"
"3810","4135"
"3811","4064"
"3814","3947"
"3814","4068"
"3814","4092"
"3814","4099"
"3814","4120"
"3814","4679"
"3815","3830"
"3815","3936"
"3815","4008"
"3815","4860"
"3817","3842"
"3819","3906"
"3819","3947"
"3819","4078"
"3819","4106"
"3819","4651"
"3824","4358"
"3824","4706"
"3824","4896"
"3827","4714"
"3828","4913"
"3830","3846"
"3830","3928"
"3830","3962"
"3830","3968"
"3830","3993"
"3830","4022"
"3830","4074"
"3830","4089"
"3830","4103"
"3830","4147"
"3830","4197"
"3830","4297"
"3830","4406"
"3830","4520"
"3830","4536"
"3830","4611"
"3830","4696"
"3830","4716"
"3830","4869"
"3832","3896"
"3832","4411"
"3833","4137"
"3833","4266"
"3834","3858"
"3834","3893"
"3834","3976"
"3834","4092"
"3834","4404"
"3835","3851"
"3835","3877"
"3835","3928"
"3835","3943"
"3835","4022"
"3835","4114"
"3835","4325"
"3835","4356"
"3835","4360"
"3835","4399"
"3835","4524"
"3835","4548"
"3835","4572"
"3835","4578"
"3835","4739"
"3835","4760"
"3835","4919"
"3836","4535"
"3838","4032"
"3839","3858"
"3842","4323"
"3844","4131"
"3845","4027"
"3846","3872"
"3846","3936"
"3846","4049"
"3846","4105"
"3846","4594"
"3847","4419"
"3847","4720"
"3849","4157"
"3849","4323"
"3849","4594"
"3849","4629"
"3850","3887"
"3850","3892"
"3850","3907"
"3850","4047"
"3850","4203"
"3850","4327"
"3851","3877"
"3851","3940"
"3851","3968"
"3851","4022"
"3851","4142"
"3851","4371"
"3851","4489"
"3851","4591"
"3851","4611"
"3851","4702"
"3852","3921"
"3854","3936"
"3854","4152"
"3855","4017"
"3856","3913"
"3856","3954"
"3856","4092"
"3856","4594"
"3858","3874"
"3858","4275"
"3858","4410"
"3858","4535"
"3858","4781"
"3860","4356"
"3860","4410"
"3860","4751"
"3862","3892"
"3862","3895"
"3862","4056"
"3862","4160"
"3864","4222"
"3864","4877"
"3864","4895"
"3866","3874"
"3866","3972"
"3866","4105"
"3868","4248"
"3869","4010"
"3869","4069"
"3869","4154"
"3869","4999"
"3870","3987"
"3870","4034"
"3870","4150"
"3870","4860"
"3872","3976"
"3872","4137"
"3874","3928"
"3874","3933"
"3874","3984"
"3874","4633"
"3874","4846"
"3876","4002"
"3876","4040"
"3876","4076"
"3876","4153"
"3876","4235"
"3876","4341"
"3876","4440"
"3876","4594"
"3876","4595"
"3877","4022"
"3877","4371"
"3877","4489"
"3877","4591"
"3877","4611"
"3877","4867"
"3879","3889"
"3879","4078"
"3879","4099"
"3879","4445"
"3881","4159"
"3882","3916"
"3882","4044"
"3883","3887"
"3883","3890"
"3883","3892"
"3883","3907"
"3883","3935"
"3883","3970"
"3883","3996"
"3883","4021"
"3883","4047"
"3883","4049"
"3883","4203"
"3883","4210"
"3883","4308"
"3883","4780"
"3883","4975"
"3887","3890"
"3887","3907"
"3887","3931"
"3887","3956"
"3887","3964"
"3887","4203"
"3887","4733"
"3888","3889"
"3889","4222"
"3889","4475"
"3889","4745"
"3890","3907"
"3890","3964"
"3890","4130"
"3890","4203"
"3890","4210"
"3890","4308"
"3890","4350"
"3890","4692"
"3890","4975"
"3891","4001"
"3891","4028"
"3891","4099"
"3891","4106"
"3892","3925"
"3892","3964"
"3892","3967"
"3892","3970"
"3892","3978"
"3892","4125"
"3892","4130"
"3895","3996"
"3898","4626"
"3898","4711"
"3898","4928"
"3898","4978"
"3899","3949"
"3899","3999"
"3899","4041"
"3899","4061"
"3899","4104"
"3900","3937"
"3901","3936"
"3901","4400"
"3901","4594"
"3902","3995"
"3903","4032"
"3906","4296"
"3907","3996"
"3907","4122"
"3907","4141"
"3907","4214"
"3907","4975"
"3910","3966"
"3910","4133"
"3911","4618"
"3911","4978"
"3913","3936"
"3913","3960"
"3913","3980"
"3913","4035"
"3913","4037"
"3913","4663"
"3914","3973"
"3915","3996"
"3915","4117"
"3916","4003"
"3916","4498"
"3917","4435"
"3917","4438"
"3917","4541"
"3919","3936"
"3919","3946"
"3919","4027"
"3919","4147"
"3919","4197"
"3919","4548"
"3919","4741"
"3919","4795"
"3920","4002"
"3920","4358"
"3921","4707"
"3921","4840"
"3923","3956"
"3923","4759"
"3924","4106"
"3925","4141"
"3926","3979"
"3927","3978"
"3927","4575"
"3927","4638"
"3927","4714"
"3928","3993"
"3928","4022"
"3928","4114"
"3928","4572"
"3928","4636"
"3928","4696"
"3928","4760"
"3928","4814"
"3928","4919"
"3930","3941"
"3930","4011"
"3930","4108"
"3931","3964"
"3931","4203"
"3931","4327"
"3932","3973"
"3933","4235"
"3933","4641"
"3933","4990"
"3935","4155"
"3935","4308"
"3936","3950"
"3936","3985"
"3936","4036"
"3936","4040"
"3936","4051"
"3936","4058"
"3936","4069"
"3936","4144"
"3936","4150"
"3936","4406"
"3936","4435"
"3936","4536"
"3936","4594"
"3936","4636"
"3936","4787"
"3936","4867"
"3940","4022"
"3941","4011"
"3941","4023"
"3941","4108"
"3943","4145"
"3946","4121"
"3948","4032"
"3948","4067"
"3948","4141"
"3949","3999"
"3949","4061"
"3949","4104"
"3950","3962"
"3950","4000"
"3950","4058"
"3950","4092"
"3950","4105"
"3950","4135"
"3950","4139"
"3950","4411"
"3950","4418"
"3950","4436"
"3950","4809"
"3951","4258"
"3952","4032"
"3952","4140"
"3952","4141"
"3954","4092"
"3954","4297"
"3954","4405"
"3954","4428"
"3954","4618"
"3955","4075"
"3956","4686"
"3956","4692"
"3957","4077"
"3957","4324"
"3957","4327"
"3958","4012"
"3959","4056"
"3959","4681"
"3960","4594"
"3962","4008"
"3962","4051"
"3962","4139"
"3962","4641"
"3963","4106"
"3964","3970"
"3964","4047"
"3964","4072"
"3964","4155"
"3964","4215"
"3964","4692"
"3965","4105"
"3966","4608"
"3966","4658"
"3967","4457"
"3968","4022"
"3968","4089"
"3970","3994"
"3970","3996"
"3970","4047"
"3970","4145"
"3970","4203"
"3970","4686"
"3972","3980"
"3972","4027"
"3972","4133"
"3972","4136"
"3973","4015"
"3976","4003"
"3976","4094"
"3976","4147"
"3976","4275"
"3976","4353"
"3976","4390"
"3976","4872"
"3978","4079"
"3978","4156"
"3979","4241"
"3979","4489"
"3979","4958"
"3980","4027"
"3980","4031"
"3980","4048"
"3980","4135"
"3980","4191"
"3980","4311"
"3980","4541"
"3980","4594"
"3980","4663"
"3982","4614"
"3983","4114"
"3985","4450"
"3985","4528"
"3986","4275"
"3986","4407"
"3986","4428"
"3986","4457"
"3986","4618"
"3986","4737"
"3986","4743"
"3987","4142"
"3987","4594"
"3991","4210"
"3994","4152"
"3994","4419"
"3994","4766"
"3996","4145"
"3996","4210"
"3996","4308"
"3996","4538"
"3996","4975"
"3998","4406"
"3999","4061"
"3999","4104"
"4000","4010"
"4001","4106"
"4002","4074"
"4002","4083"
"4002","4094"
"4002","4161"
"4002","4162"
"4003","4111"
"4003","4297"
"4003","4687"
"4003","4690"
"4003","4872"
"4003","5000"
"4005","4724"
"4006","4147"
"4006","4361"
"4006","4366"
"4006","4520"
"4006","4914"
"4007","4147"
"4007","4378"
"4008","4022"
"4008","4040"
"4008","4129"
"4008","4142"
"4008","4145"
"4008","4743"
"4008","4876"
"4010","4161"
"4011","4093"
"4011","4108"
"4011","4400"
"4012","4032"
"4013","4064"
"4013","4070"
"4016","4150"
"4016","4358"
"4016","4361"
"4020","4222"
"4020","4452"
"4021","4069"
"4021","4155"
"4021","4958"
"4022","4089"
"4022","4334"
"4022","4345"
"4022","4350"
"4022","4360"
"4022","4390"
"4022","4444"
"4022","4472"
"4022","4551"
"4022","4555"
"4022","4636"
"4022","4760"
"4022","4767"
"4022","4792"
"4022","4798"
"4022","4803"
"4022","4860"
"4022","4895"
"4024","4141"
"4025","4036"
"4027","4133"
"4028","4106"
"4028","4147"
"4028","4707"
"4028","4787"
"4028","4916"
"4029","4147"
"4029","4150"
"4029","4361"
"4031","4048"
"4031","4135"
"4031","4595"
"4031","4853"
"4032","4067"
"4032","4132"
"4032","4140"
"4032","4141"
"4033","4848"
"4034","4082"
"4034","4663"
"4035","4124"
"4035","4403"
"4035","4689"
"4035","4844"
"4036","4101"
"4037","4136"
"4039","4068"
"4039","4099"
"4039","4116"
"4039","4604"
"4040","4045"
"4040","4586"
"4041","4104"
"4042","4459"
"4043","4141"
"4044","4109"
"4044","4974"
"4045","4157"
"4045","4428"
"4046","4068"
"4047","4122"
"4047","4155"
"4047","4216"
"4048","4068"
"4048","4146"
"4048","4311"
"4048","4463"
"4048","4600"
"4048","4622"
"4048","4663"
"4048","4828"
"4048","4834"
"4049","4398"
"4049","4828"
"4050","4500"
"4050","4801"
"4051","4058"
"4051","4105"
"4051","4360"
"4051","4643"
"4051","4709"
"4051","4746"
"4052","4141"
"4054","4814"
"4055","4608"
"4058","4135"
"4058","4367"
"4061","4104"
"4062","4141"
"4062","4525"
"4062","4633"
"4063","4352"
"4063","4760"
"4063","4761"
"4064","4065"
"4064","4070"
"4065","4070"
"4066","4120"
"4067","4141"
"4068","4099"
"4068","4111"
"4068","4116"
"4068","4410"
"4068","4493"
"4068","4781"
"4068","4835"
"4068","4913"
"4069","4275"
"4069","4309"
"4069","4671"
"4071","4106"
"4071","4358"
"4071","4408"
"4072","4155"
"4074","4088"
"4074","4154"
"4074","4235"
"4074","4840"
"4075","4361"
"4076","4497"
"4076","4975"
"4077","4608"
"4079","4214"
"4079","4333"
"4082","4143"
"4082","4390"
"4082","4716"
"4085","4109"
"4085","4489"
"4087","4156"
"4088","4109"
"4088","4273"
"4090","4099"
"4090","4106"
"4090","4414"
"4092","4145"
"4093","4135"
"4095","4320"
"4097","4141"
"4097","4341"
"4097","4711"
"4097","4746"
"4099","4106"
"4099","4116"
"4099","4120"
"4099","4167"
"4099","4408"
"4099","4554"
"4099","4626"
"4099","4687"
"4099","4749"
"4099","4829"
"4099","4919"
"4101","4483"
"4101","4733"
"4102","4121"
"4102","4141"
"4102","4733"
"4103","4594"
"4103","4733"
"4104","4473"
"4105","4137"
"4105","4161"
"4105","4410"
"4105","4794"
"4105","4828"
"4106","4531"
"4106","4573"
"4106","4761"
"4106","4917"
"4109","4123"
"4109","4137"
"4110","4141"
"4111","4406"
"4111","4636"
"4112","4840"
"4114","4776"
"4114","4872"
"4116","4326"
"4116","4814"
"4120","4222"
"4121","4141"
"4121","4670"
"4121","4999"
"4122","4141"
"4122","4308"
"4122","4807"
"4122","4828"
"4124","4443"
"4125","4872"
"4125","4975"
"4126","4733"
"4128","4313"
"4128","4454"
"4129","4444"
"4129","4789"
"4130","4205"
"4130","4308"
"4130","4781"
"4130","4975"
"4131","4145"
"4131","4418"
"4131","4840"
"4131","4860"
"4135","4151"
"4135","4836"
"4135","4965"
"4137","4434"
"4137","4890"
"4137","4929"
"4139","4614"
"4140","4141"
"4142","4148"
"4142","4149"
"4142","4400"
"4142","4594"
"4142","4761"
"4144","4781"
"4145","4535"
"4146","4346"
"4146","4636"
"4147","4154"
"4150","4176"
"4150","4361"
"4150","4860"
"4151","4221"
"4151","4258"
"4151","4344"
"4151","4440"
"4151","4716"
"4152","4400"
"4152","4733"
"4152","4860"
"4152","4895"
"4153","4162"
"4153","4594"
"4154","4405"
"4154","4780"
"4154","4781"
"4155","4828"
"4160","4511"
"4160","4794"
"4161","4356"
"4161","4365"
"4161","4430"
"4161","4611"
"4161","4709"
"4161","4872"
"4163","4165"
"4163","4166"
"4164","4166"
"4167","4919"
"4170","4940"
"4176","4248"
"4176","4322"
"4176","4761"
"4176","4848"
"4181","4311"
"4181","4396"
"4185","4507"
"4190","4297"
"4192","4195"
"4195","4220"
"4197","4846"
"4200","4670"
"4200","4771"
"4200","4828"
"4201","4208"
"4205","4214"
"4207","4210"
"4209","4210"
"4210","4975"
"4211","4214"
"4211","4216"
"4211","4435"
"4211","4733"
"4211","4751"
"4211","4798"
"4212","4213"
"4215","4216"
"4216","4575"
"4221","4334"
"4221","4350"
"4221","4578"
"4221","4771"
"4222","4419"
"4222","4597"
"4222","4608"
"4222","4836"
"4222","4920"
"4223","4224"
"4223","4958"
"4225","4532"
"4225","4860"
"4226","4327"
"4227","4608"
"4233","4626"
"4235","4275"
"4235","4327"
"4235","4908"
"4241","4329"
"4241","4605"
"4241","4618"
"4241","4877"
"4245","4895"
"4248","4581"
"4250","4488"
"4250","4558"
"4250","4894"
"4252","4596"
"4256","4320"
"4258","4626"
"4258","4913"
"4260","4281"
"4264","4303"
"4267","4278"
"4267","4847"
"4272","4360"
"4272","4844"
"4273","4387"
"4274","4632"
"4274","4978"
"4285","4304"
"4293","4581"
"4296","4996"
"4297","4528"
"4300","4520"
"4300","4785"
"4300","4908"
"4303","4316"
"4311","4400"
"4311","4589"
"4311","4663"
"4311","4792"
"4312","4327"
"4312","4378"
"4312","4996"
"4317","4608"
"4318","4589"
"4319","4344"
"4322","4383"
"4323","4629"
"4323","4713"
"4323","4822"
"4323","4860"
"4323","4990"
"4325","4739"
"4327","4331"
"4327","4333"
"4327","4607"
"4327","4627"
"4327","4843"
"4328","4464"
"4329","4716"
"4329","4777"
"4330","4454"
"4330","4684"
"4330","4724"
"4331","4673"
"4332","4478"
"4332","4530"
"4332","4700"
"4332","4827"
"4333","4828"
"4333","4973"
"4333","4996"
"4334","4555"
"4334","4611"
"4334","4792"
"4335","4384"
"4335","4404"
"4335","4409"
"4335","4468"
"4335","4476"
"4335","4484"
"4335","4501"
"4335","4647"
"4335","4744"
"4335","4851"
"4337","4341"
"4337","4618"
"4337","4638"
"4338","4810"
"4339","4354"
"4339","4423"
"4339","4458"
"4339","4462"
"4339","4489"
"4339","4611"
"4339","4735"
"4340","4350"
"4340","4367"
"4340","4833"
"4341","4354"
"4341","4457"
"4341","4458"
"4341","4551"
"4341","4572"
"4341","4575"
"4341","4578"
"4341","4618"
"4341","4639"
"4341","4752"
"4341","4762"
"4341","4835"
"4342","4350"
"4342","4444"
"4342","4457"
"4342","4472"
"4342","4505"
"4342","4548"
"4342","4574"
"4343","4350"
"4343","4418"
"4343","4771"
"4344","4350"
"4344","4354"
"4344","4367"
"4344","4457"
"4344","4710"
"4344","4771"
"4344","4867"
"4347","4787"
"4348","4349"
"4348","4546"
"4348","4637"
"4348","4694"
"4348","4778"
"4348","4816"
"4348","4818"
"4349","4401"
"4349","4537"
"4349","4546"
"4349","4694"
"4349","4748"
"4350","4352"
"4350","4353"
"4350","4354"
"4350","4365"
"4350","4371"
"4350","4457"
"4350","4458"
"4350","4472"
"4350","4499"
"4350","4524"
"4350","4535"
"4350","4537"
"4350","4539"
"4350","4574"
"4350","4578"
"4350","4588"
"4350","4605"
"4350","4611"
"4350","4735"
"4350","4739"
"4350","4752"
"4350","4760"
"4350","4792"
"4350","4800"
"4350","4833"
"4350","4835"
"4350","4867"
"4351","4399"
"4351","4440"
"4351","4489"
"4351","4535"
"4351","4574"
"4351","4739"
"4351","4867"
"4352","4446"
"4352","4462"
"4352","4493"
"4352","4499"
"4352","4555"
"4352","4574"
"4352","4575"
"4352","4611"
"4352","4686"
"4352","4760"
"4352","4771"
"4352","4792"
"4352","4835"
"4352","4872"
"4352","4990"
"4353","4458"
"4353","4539"
"4353","4702"
"4353","4762"
"4353","4835"
"4353","4860"
"4353","4867"
"4354","4414"
"4354","4418"
"4354","4458"
"4354","4489"
"4354","4551"
"4354","4762"
"4354","4771"
"4354","4800"
"4354","4835"
"4354","4872"
"4354","4990"
"4356","4360"
"4356","4414"
"4356","4457"
"4356","4493"
"4357","4582"
"4357","4688"
"4357","4830"
"4357","4838"
"4358","4700"
"4359","4534"
"4360","4457"
"4360","4503"
"4360","4595"
"4360","4771"
"4361","4594"
"4361","4800"
"4361","4860"
"4361","4958"
"4361","4997"
"4365","4539"
"4365","4548"
"4365","4835"
"4365","4867"
"4367","4878"
"4369","4784"
"4371","4591"
"4371","4605"
"4371","4702"
"4371","4760"
"4371","4771"
"4371","4867"
"4372","4811"
"4375","4605"
"4377","4413"
"4378","4440"
"4379","4528"
"4380","4638"
"4383","4695"
"4385","4707"
"4386","4896"
"4390","4746"
"4390","4803"
"4390","4872"
"4393","4923"
"4395","4435"
"4396","4505"
"4396","4572"
"4396","4780"
"4397","4423"
"4397","4754"
"4398","4589"
"4398","4649"
"4399","4572"
"4401","4748"
"4404","4409"
"4404","4484"
"4404","4851"
"4405","4895"
"4406","4518"
"4406","4584"
"4406","4588"
"4406","4656"
"4406","4719"
"4406","4814"
"4406","4847"
"4406","4990"
"4407","4716"
"4409","4484"
"4409","4647"
"4410","4440"
"4410","4611"
"4411","4514"
"4411","4761"
"4411","4804"
"4413","4798"
"4415","4646"
"4417","4685"
"4417","4697"
"4417","4839"
"4417","4856"
"4417","4896"
"4418","4855"
"4419","4597"
"4419","4684"
"4419","4752"
"4419","4801"
"4421","4796"
"4423","4618"
"4423","4761"
"4424","4463"
"4425","4509"
"4425","4839"
"4429","4801"
"4431","4863"
"4433","4868"
"4435","4534"
"4435","4752"
"4435","4867"
"4435","4869"
"4436","4804"
"4437","4557"
"4440","4446"
"4440","4584"
"4440","4607"
"4440","4792"
"4440","4876"
"4442","4481"
"4442","4544"
"4443","4590"
"4443","4856"
"4444","4520"
"4444","4643"
"4444","4760"
